productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCounterplus,extLife
649742,Tony Tony.Chopper (Online Regional Champion Card Set 2025 Vol.2),Tony TonyChopper Online Regional Champion Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649742_200w.jpg,68,17675,https://cpt.tcgcsv.com/SVc7,2025-10-01T15:52:57.3,1,PR,P-089,,Yellow,Character,5,7000,Animal;Straw Hat Crew,Strike,,,,,,,1000,
649744,Trafalgar Law (Online Regional Champion Card Set 2025 Vol.2),Trafalgar Law Online Regional Champion Card Set 2025 Vol2,https://tcgplayer-cdn.tcgplayer.com/product/649744_200w.jpg,68,17675,https://cpt.tcgcsv.com/VVc7,2025-10-01T15:53:02.383,1,R,OP07-047,"[Activate: Main] <strong>You may return this Character to the owner's hand</strong>: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",Blue,Character,4,4000,Heart Pirates;The Seven Warlords of the Sea,Slash,,,,,,,2000,
649750,DON!! Card (Donquixote Rosinante) (Devil Fruits Collection Vol. 3),DON Card Donquixote Rosinante Devil Fruits Collection Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/649750_200w.jpg,68,17675,https://cpt.tcgcsv.com/0Wc7,2025-12-03T14:36:44.367,1,DON!!,,Your Turn +1000,,DON!!,,,,,6.6,8.59,25.0,8.16,,Foil,,
649751,DON!! Card (Op-Op Fruit) (Devil Fruits Collection Vol. 3),DON Card Op Op Fruit Devil Fruits Collection Vol 3,https://tcgplayer-cdn.tcgplayer.com/product/649751_200w.jpg,68,17675,https://cpt.tcgcsv.com/2Wc7,2025-12-03T14:42:39.093,1,DON!!,,Your Turn +1000,,DON!!,,,,,5.0,7.1,24.99,6.21,,Foil,,
649772,Monkey.D.Luffy (Sound Loader - Luffy Edition 2025),MonkeyDLuffy Sound Loader Luffy Edition 2025,https://tcgplayer-cdn.tcgplayer.com/product/649772_200w.jpg,68,17675,https://cpt.tcgcsv.com/sWc7,2025-12-05T05:10:10.253,1,L,EB02-010,"[Activate: Main] [Once Per Turn] <strong>DON!! 2:</strong> If the only Characters on your field are ""Straw Hat Crew"" type Characters, set up to 2 of your DON!! cards as active. Then, this Leader gains +1000 power until the end of your opponent's next turn.",Green;Purple,Leader,,5000,Straw Hat Crew,Strike,37.0,41.51,80.0,40.82,,Normal,,4
650704,Roronoa Zoro (Illustration Box Vol.3),Roronoa Zoro Illustration Box Vol3,https://tcgplayer-cdn.tcgplayer.com/product/650704_200w.jpg,68,17675,https://cpt.tcgcsv.com/6jd7,2025-09-08T20:45:14.463,1,UC,OP07-113,"[Trigger] If your Leader has the [Egghead] type, rest up to 1 of your opponent's Leader or Character cards.",Yellow,Character,5,6000,Straw Hat Crew;Egghead,Slash,3.97,7.52,50.0,5.92,,Foil,1000,
650706,Monkey.D.Luffy (Illustration Box Vol.3),MonkeyDLuffy Illustration Box Vol3,https://tcgplayer-cdn.tcgplayer.com/product/650706_200w.jpg,68,17675,https://cpt.tcgcsv.com/8jd7,2025-09-08T20:45:41.347,1,SR,OP07-109,"[Activate: Main]<strong>You may trash this Character</strong>: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.
<br>
[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.",Yellow,Character,5,6000,Straw Hat Crew;The Four Emperors;Egghead,Strike,4.99,9.64,74.99,8.51,,Foil,1000,
650727,Perona (Illustration Box Vol.4),Perona Illustration Box Vol4,https://tcgplayer-cdn.tcgplayer.com/product/650727_200w.jpg,68,17675,https://cpt.tcgcsv.com/zjd7,2025-09-08T20:46:13.187,1,R,OP09-034,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Dracule Mihawk] or ""Thriller Bark Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Green,Character,1,2000,Thriller Bark Pirates;Muggy Kingdom,Special,1.3,2.99,25.0,1.8,,Foil,2000,
650728,Dracule Mihawk (Illustration Box Vol.4),Dracule Mihawk Illustration Box Vol4,https://tcgplayer-cdn.tcgplayer.com/product/650728_200w.jpg,68,17675,https://cpt.tcgcsv.com/Bjd7,2025-09-08T20:46:43.623,1,SR,ST12-003,"[On Play] If you have 2 or less Characters, play up to 1 [Muggy Kingdom] type or ""Slash"" attribute Character card with a cost of 4 or less other than [Dracule Mihawk] from your hand rested.",Green,Character,3,4000,The Seven Warlords of the Sea;Muggy Kingdom,Slash,2.78,4.75,55.0,4.04,,Foil,2000,
652091,Nefeltari Vivi (Welcome Pack Vol. 2),Nefeltari Vivi Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652091_200w.jpg,68,17675,https://cpt.tcgcsv.com/RRd7,2025-09-04T18:56:04.507,1,R,OP05-086,"If you have 10 or more cards in your trash, this Character gains [Blocker]. <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,1,1000,Alabasta,Wisdom,2.5,4.48,30.0,3.18,,Normal,1000,
652093,O-Nami (Welcome Pack Vol. 2),O Nami Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652093_200w.jpg,68,17675,https://cpt.tcgcsv.com/TRd7,2025-12-11T20:07:18.667,1,R,OP06-101,"[On Play] Up to 1 of your Leader or Character cards gains [Banish] during this turn.
<br><em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.",Yellow,Character,2,3000,Straw Hat Crew,Special,6.3,11.0,95.0,8.78,,Normal,1000,
652234,Uta (Welcome Pack Vol. 2),Uta Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652234_200w.jpg,68,17675,https://cpt.tcgcsv.com/JVd7,2025-12-17T15:58:19.15,1,R,OP09-002,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,FILM,Special,1.99,3.5,8.0,2.86,,Normal,1000,
652236,Trafalgar Law (Welcome Pack Vol. 2),Trafalgar Law Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652236_200w.jpg,68,17675,https://cpt.tcgcsv.com/LVd7,2025-09-04T19:02:26.45,1,R,OP07-047,"[Activate: Main] <strong>You may return this Character to the owner's hand</strong>: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",Blue,Character,4,4000,Heart Pirates;The Seven Warlords of the Sea,Slash,1.0,2.2,5.0,2.2,,Normal,2000,
652239,Roronoa Zoro (Welcome Pack Vol. 2),Roronoa Zoro Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652239_200w.jpg,68,17675,https://cpt.tcgcsv.com/PVd7,2025-09-04T19:03:40.847,1,R,OP09-076,[On Play] <strong>You may return 1 or more DON!! cards from your field to your DON!! deck</strong>: Add up to 1 DON!! card from your DON!! deck and set it as active.,Purple,Character,3,5000,Straw Hat Crew,Slash,6.98,10.18,26.0,8.28,,Normal,,
652240,Monkey.D.Luffy (Welcome Pack Vol. 2),MonkeyDLuffy Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/652240_200w.jpg,68,17675,https://cpt.tcgcsv.com/QVd7,2026-01-14T20:07:36.003,1,C,ST16-005,"If you have a rested [Uta], this Character gains +1000 power.",Green,Character,2,3000,FILM;Straw Hat Crew;Supernovas,Strike,3.5,5.04,199.99,5.03,,Normal,2000,
653799,Welcome Pack Vol. 2,Welcome Pack Vol 2,https://tcgplayer-cdn.tcgplayer.com/product/653799_200w.jpg,68,17675,https://cpt.tcgcsv.com/_wf7,2026-03-08T16:12:08.617,1,,,,,,,,,,7.64,9.0,16.98,7.69,,Normal,,
655958,Tournament Pack 2025 Vol. 4,Tournament Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655958_200w.jpg,68,17675,https://cpt.tcgcsv.com/bpg7,2025-10-02T18:13:21.543,1,,,,,,,,,,1.0,1.98,5.0,1.4,,Normal,,
655959,Winner Pack 2025 Vol. 4,Winner Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655959_200w.jpg,68,17675,https://cpt.tcgcsv.com/cpg7,2025-10-02T18:13:59.6,1,,,,,,,,,,8.99,15.0,29.99,9.11,,Normal,,
655965,Because the Side of Justice Will Be Whichever Side Wins!! (Tournament Pack 2025 Vol. 4),Because the Side of Justice Will Be Whichever Side Wins Tournament Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655965_200w.jpg,68,17675,https://cpt.tcgcsv.com/kpg7,2025-10-01T14:08:43.923,1,R,OP05-037,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,0,,Donquixote Pirates,,0.05,0.3,6.0,0.2,,Normal,,
655966,Tsuru (Tournament Pack 2025 Vol. 4),Tsuru Tournament Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655966_200w.jpg,68,17675,https://cpt.tcgcsv.com/lpg7,2025-10-01T14:08:47.753,1,R,OP06-051,[On Play] <strong>You may trash 2 cards from your hand:</strong> Your opponent returns 1 of their Characters to the owner's hand.,Blue,Character,5,4000,Navy,Special,0.18,0.33,4.97,0.29,,Normal,4000,
655967,Bartholomew Kuma (Tournament Pack 2025 Vol. 4),Bartholomew Kuma Tournament Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655967_200w.jpg,68,17675,https://cpt.tcgcsv.com/mpg7,2025-10-01T14:08:51.933,1,UC,OP09-108,"[Trigger] If your Leader has the ""Revolutionary Army"" type and you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,4,5000,Revolutionary Army;The Seven Warlords of the Sea,Strike,0.05,0.28,5.0,0.24,,Normal,2000,
655969,Shachi & Penguin (Tournament Pack 2025 Vol. 4),Shachi and Penguin Tournament Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655969_200w.jpg,68,17675,https://cpt.tcgcsv.com/ppg7,2025-10-01T14:08:56.393,1,C,ST10-008,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",Purple,Character,4,5000,Heart Pirates,Ranged,0.04,0.25,3.69,0.2,,Normal,2000,
655971,Because the Side of Justice Will Be Whichever Side Wins!! (Winner Pack 2025 Vol. 4),Because the Side of Justice Will Be Whichever Side Wins Winner Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655971_200w.jpg,68,17675,https://cpt.tcgcsv.com/rpg7,2025-10-01T14:09:02.213,1,R,OP05-037,"[Counter] <strong>You may trash 1 card from your hand</strong>: Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event,0,,Donquixote Pirates,,9.12,11.49,75.0,10.64,,Foil,,
655972,Tsuru (Winner Pack 2025 Vol. 4),Tsuru Winner Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655972_200w.jpg,68,17675,https://cpt.tcgcsv.com/spg7,2025-10-01T14:09:08.597,1,R,OP06-051,[On Play] <strong>You may trash 2 cards from your hand:</strong> Your opponent returns 1 of their Characters to the owner's hand.,Blue,Character,5,4000,Navy,Special,6.45,7.25,25.25,6.64,,Foil,4000,
655973,Bartholomew Kuma (Winner Pack 2025 Vol. 4),Bartholomew Kuma Winner Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655973_200w.jpg,68,17675,https://cpt.tcgcsv.com/tpg7,2025-10-01T14:09:13.48,1,UC,OP09-108,"[Trigger] If your Leader has the ""Revolutionary Army"" type and you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,4,5000,Revolutionary Army;The Seven Warlords of the Sea,Strike,6.59,10.54,50.0,9.08,,Foil,2000,
655974,Shachi & Penguin (Winner Pack 2025 Vol. 4),Shachi and Penguin Winner Pack 2025 Vol 4,https://tcgplayer-cdn.tcgplayer.com/product/655974_200w.jpg,68,17675,https://cpt.tcgcsv.com/vpg7,2025-10-01T14:09:18.013,1,C,ST10-008,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",Purple,Character,4,5000,Heart Pirates,Ranged,2.42,3.31,65.0,2.48,,Foil,2000,
656569,Nami - P-117,Nami P 117,https://tcgplayer-cdn.tcgplayer.com/product/656569_200w.jpg,68,17675,https://cpt.tcgcsv.com/pFg7,2025-11-10T14:04:54.773,1,PR,P-117,"Under the rules of this game, you can only include ""East Blue"" type cards in your deck and when your deck is reduced to 0, you win the game instead of losing.
<br>[DON!! x1] When this Leader's attack deals damage to your opponent's Life, you may trash 1 card from the top of your deck.",Blue,Leader,,5000,East Blue,Wisdom,2.75,5.01,22.07,3.79,,Normal,,5
656608,Monkey.D.Luffy (Learn Together Deck Set - Set Sail Event),MonkeyDLuffy Learn Together Deck Set Set Sail Event,https://tcgplayer-cdn.tcgplayer.com/product/656608_200w.jpg,68,17675,https://cpt.tcgcsv.com/bGg7,2025-10-21T18:28:40.587,1,R,OP10-111,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Supernovas"" type card other than [Monkey.D.Luffy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character,1,2000,Straw Hat Crew;Supernovas,Strike,31.99,35.45,9999.0,34.61,,Normal,1000,
656609,Roronoa Zoro (Learn Together Deck Set - Set Sail Event),Roronoa Zoro Learn Together Deck Set Set Sail Event,https://tcgplayer-cdn.tcgplayer.com/product/656609_200w.jpg,68,17675,https://cpt.tcgcsv.com/cGg7,2026-02-03T12:59:53.57,1,UC,OP10-113,"If you have less Life cards than your opponent, this Character gains [Rush].<br>
[Trigger] You may trash 1 card from your hand: If your Leader has the ""Supernovas"" type, play this card.",Yellow,Character,3,5000,Straw Hat Crew;Supernovas,Slash,35.0,43.0,9999.0,39.45,,Normal,,
657112,Tashigi (Store Treasure Cup 2025),Tashigi Store Treasure Cup 2025,https://tcgplayer-cdn.tcgplayer.com/product/657112_200w.jpg,68,17675,https://cpt.tcgcsv.com/gSg7,2025-11-21T12:25:54.217,1,R,OP12-031,"[On Play] Rest up to 1 of your opponent's Characters with a base cost of 6 or less. Then, give up to 3 rested DON!! cards to your [Roronoa Zoro] Leader.",Green,Character,5,7000,Navy;East Blue,Slash,45.0,55.17,299.99,46.22,,Foil,,
657113,Sabo (Store Treasure Cup 2025),Sabo Store Treasure Cup 2025,https://tcgplayer-cdn.tcgplayer.com/product/657113_200w.jpg,68,17675,https://cpt.tcgcsv.com/hSg7,2025-11-21T12:26:00.493,1,SEC,OP13-120,"[Blocker]
<br>[Activate: Main] [Once Per Turn] Up to 1 of your Characters gains +2 cost until the end of your opponent's next turn. Then, give up to 1 rested DON!! card to your Leader.",Black,Character,6,7000,Revolutionary Army;Dressrosa,Special,450.0,799.5,2999.99,453.59,,Foil,,
657114,Tashigi (Treasure Cup 2025),Tashigi Treasure Cup 2025,https://tcgplayer-cdn.tcgplayer.com/product/657114_200w.jpg,68,17675,https://cpt.tcgcsv.com/jSg7,2025-11-03T13:04:42.25,1,R,OP12-031,"[On Play] Rest up to 1 of your opponent's Characters with a base cost of 6 or less. Then, give up to 3 rested DON!! cards to your [Roronoa Zoro] Leader.",Green,Character,5,7000,Navy;East Blue,Slash,1863.97,1863.98,1863.98,999.99,,Foil,,
657117,Monkey.D.Luffy (Treasure Cup 2025),MonkeyDLuffy Treasure Cup 2025,https://tcgplayer-cdn.tcgplayer.com/product/657117_200w.jpg,68,17675,https://cpt.tcgcsv.com/mSg7,2025-11-03T14:37:31.733,1,SR,OP12-015,"If you have a total of 2 or more given DON!! cards, this Character gains +2000 power.<br>
[On Play] <strong>You may reveal 2 Events from your hand:</strong> Play up to 1 red Character card with 3000 power or less from your hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Red,Character,4,4000,Straw Hat Crew;Supernovas,Strike,4999.99,4999.99,4999.99,1866.67,,Foil,1000,
657118,Sanji (Treasure Cup 2025),Sanji Treasure Cup 2025,https://tcgplayer-cdn.tcgplayer.com/product/657118_200w.jpg,68,17675,https://cpt.tcgcsv.com/nSg7,2025-11-03T13:04:33.817,1,SR,OP10-005,"[Your Turn] This Character gains +3000 power.<br>
[On K.O.] Draw 1 card.",Red,Character,3,3000,Straw Hat Crew;Punk Hazard,Special,,,,,,,1000,
657119,Roronoa Zoro (Serial Numbered),Roronoa Zoro Serial Numbered,https://tcgplayer-cdn.tcgplayer.com/product/657119_200w.jpg,68,17675,https://cpt.tcgcsv.com/pSg7,2025-11-03T14:37:42.19,1,L,OP12-020,"<em><strong>The number on the card you receive will vary from the number pictured in the listing unless otherwise shown in a Listing with Photo</strong>.</em>
<br>[DON!! x3] [Activate: Main] [Once Per Turn] If this Leader battles your opponent's Character during this turn, set this Leader as active. Then, this Leader cannot attack your opponent's Characters with a base cost of 7 or less during this turn.",Green,Leader,,5000,Straw Hat Crew;Supernovas,Slash,50000.0,50000.0,50000.0,,,Foil,,5
657215,Premium Card Collection -Best Selection Vol. 5-,Premium Card Collection Best Selection Vol 5,https://tcgplayer-cdn.tcgplayer.com/product/657215_200w.jpg,68,17675,https://cpt.tcgcsv.com/kVg7,2026-02-06T05:10:09.13,0,,,,,,,,,,80.0,99.99,350.0,73.86,,Normal,,
657218,One Piece Tin Pack Set Vol. 2 Display,One Piece Tin Pack Set Vol 2 Display,https://tcgplayer-cdn.tcgplayer.com/product/657218_200w.jpg,68,17675,https://cpt.tcgcsv.com/nVg7,2026-01-30T05:10:16.36,0,,,,,,,,,,824.99,839.68,999.96,467.38,,Normal,,
657219,One Piece Tin Pack Set Vol. 2 Display Case,One Piece Tin Pack Set Vol 2 Display Case,https://tcgplayer-cdn.tcgplayer.com/product/657219_200w.jpg,68,17675,https://cpt.tcgcsv.com/pVg7,2026-01-30T05:10:16.36,0,,,,,,,,,,3599.95,4022.2,4444.44,2370.86,,Normal,,
657221,Roronoa Zoro - OP12-020 (Official Playmat Limited Edition Vol.4),Roronoa Zoro OP12 020 Official Playmat Limited Edition Vol4,https://tcgplayer-cdn.tcgplayer.com/product/657221_200w.jpg,68,17675,https://cpt.tcgcsv.com/rVg7,2026-02-06T12:37:26.723,1,L,OP12-020,"[DON!! x3] [Activate: Main] [Once Per Turn] If this Leader battles your opponent's Character during this turn, set this Leader as active. Then, this Leader cannot attack your opponent's Characters with a base cost of 7 or less during this turn.",Green,Leader,,5000,Straw Hat Crew;Supernovas,Slash,600.0,716.99,1999.99,525.45,,Foil,,5
657484,Gum-Gum Mole Pistol (Premium Card Collection -Best Selection Vol. 5-),Gum Gum Mole Pistol Premium Card Collection Best Selection Vol 5,https://tcgplayer-cdn.tcgplayer.com/product/657484_200w.jpg,68,17675,https://cpt.tcgcsv.com/J_g7,2026-03-02T16:27:57.823,0,C,ST21-017,"[Main] Give up to 1 of your opponent's Characters 5000 power during this turn. Then, if you have a Character with 6000 power or more, K.O. up to 1 of your opponent's Characters with 2000 power or less.<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,4,,Straw Hat Crew;The Four Emperors,,12.81,15.04,60.0,13.95,,Foil,,
657798,Monkey.D.Luffy - ST01-012 (3rd Anniversary Winner),MonkeyDLuffy ST01 012 3rd Anniversary Winner,https://tcgplayer-cdn.tcgplayer.com/product/657798_200w.jpg,68,17675,https://cpt.tcgcsv.com/-7h7,2026-01-13T12:44:44.59,1,SR,ST01-012,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[DON!! x2] [When Attacking] Your opponent cannot activate [Blocker] during this battle.",Red,Character,5,6000,Straw Hat Crew;Supernovas,Strike,360.71,590.0,2499.99,409.26,,Foil,,
